Value,Count,bps_aoi,evt_aoi,Freq,BPS_MODEL,BPS_NAME,GROUPVEG,FRI_REPLAC,FRI_MIXED,FRI_SURFAC,FRI_ALLFIR,FRG_NEW,ACRES,REL_PERCEN,Freq_1,ACRES_1,REL_PERCEN_1,Freq_12,EVT_NAME,EVT_PHYS,EVT_GP_N,ACRES_12,REL_PERCEN_12
1648,3573.000000000000000,1621,7239,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,3271491.000000000000000,727562.000000000000000,1.200000000000000,3271491.000000000000000,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,727562.000000000000000,1.200000000000000
1649,1419.000000000000000,1599,9317,438262.000000000000000,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,I-A,97467.000000000000000,0.200000000000000,563683.000000000000000,125360.000000000000000,0.200000000000000,563683.000000000000000,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,125360.000000000000000,0.200000000000000
1650,19328.000000000000000,1624,7978,3289105.000000000000000,13652_51,Boreal White Spruce-Fir-Hardwood Forest-Coastal,Conifer,872,1306,-9999,523,V-B,731479.000000000000000,1.200000000000000,1031780.000000000000000,229462.000000000000000,0.400000000000000,1031780.000000000000000,Eastern Cool Temperate Wheat,Agricultural,Agricultural-Wheat,229462.000000000000000,0.400000000000000
1651,104087.000000000000000,1637,9055,6245192.000000000000000,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,III-B,1388897.000000000000000,2.200000000000000,987323.000000000000000,219575.000000000000000,0.300000000000000,987323.000000000000000,Boreal-Laurentian Bog,Riparian,Peatland Forests,219575.000000000000000,0.300000000000000
1652,1315.000000000000000,1614,9111,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,15550.000000000000000,3458.000000000000000,0.000000000000000,15550.000000000000000,Laurentian Acidic Rocky Outcrop Woodland,Conifer,Jack Pine Forest,3458.000000000000000,0.000000000000000
1653,203364.000000000000000,1614,7296,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,1480081.000000000000000,329162.000000000000000,0.500000000000000,1480081.000000000000000,Developed-Low Intensity,Developed-Low Intensity,Developed-Low Intensity,329162.000000000000000,0.500000000000000
1654,249818.000000000000000,1623,7299,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,8686208.000000000000000,1931766.000000000000000,3.100000000000000,8686208.000000000000000,Developed-Roads,Developed-Roads,Developed-Roads,1931766.000000000000000,3.100000000000000
1655,234704.000000000000000,1614,7905,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,1134481.000000000000000,252303.000000000000000,0.400000000000000,1134481.000000000000000,Eastern Cool Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest,252303.000000000000000,0.400000000000000
1656,49579.000000000000000,1614,7925,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,370793.000000000000000,82462.000000000000000,0.100000000000000,370793.000000000000000,Eastern Cool Temperate Developed Deciduous Forest,Developed,Developed-Upland Deciduous Forest,82462.000000000000000,0.100000000000000
1657,958672.000000000000000,1614,7299,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,8686208.000000000000000,1931766.000000000000000,3.100000000000000,8686208.000000000000000,Developed-Roads,Developed-Roads,Developed-Roads,1931766.000000000000000,3.100000000000000
1658,955127.000000000000000,1614,9817,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,7265979.000000000000000,1615915.000000000000000,2.600000000000000,7265979.000000000000000,Northern & Central Ruderal Meadow,Exotic Herbaceous,Introduced Perennial Grassland and Forbland,1615915.000000000000000,2.600000000000000
1659,1786.000000000000000,1637,9617,6245192.000000000000000,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,III-B,1388897.000000000000000,2.200000000000000,140173.000000000000000,31174.000000000000000,0.000000000000000,140173.000000000000000,Laurentian-Acadian Floodplain Shrubland,Riparian,Eastern Floodplain Forests,31174.000000000000000,0.000000000000000
1660,2964.000000000000000,1639,7908,16158678.000000000000000,14810_41_50_51_63,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,989,-9999,-9999,989,V-B,3593603.000000000000000,5.700000000000000,684418.000000000000000,152211.000000000000000,0.200000000000000,684418.000000000000000,Eastern Cool Temperate Urban Herbaceous,Developed,Developed-Upland Herbaceous,152211.000000000000000,0.200000000000000
1661,1526.000000000000000,1623,9111,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,15550.000000000000000,3458.000000000000000,0.000000000000000,15550.000000000000000,Laurentian Acidic Rocky Outcrop Woodland,Conifer,Jack Pine Forest,3458.000000000000000,0.000000000000000
1662,113920.000000000000000,1625,7239,4906393.000000000000000,13660_51_63_64_65_66,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,482,998,289,153,III-B,1091156.000000000000000,1.700000000000000,3271491.000000000000000,727562.000000000000000,1.200000000000000,3271491.000000000000000,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,727562.000000000000000,1.200000000000000
1663,1035900.000000000000000,1614,7238,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,4140440.000000000000000,920812.000000000000000,1.500000000000000,4140440.000000000000000,Laurentian-Acadian Northern Oak Forest,Hardwood,Red Pine-White Pine Forest and Woodland,920812.000000000000000,1.500000000000000
1664,48826.000000000000000,1623,7238,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,4140440.000000000000000,920812.000000000000000,1.500000000000000,4140440.000000000000000,Laurentian-Acadian Northern Oak Forest,Hardwood,Red Pine-White Pine Forest and Woodland,920812.000000000000000,1.500000000000000
1665,6165.000000000000000,1623,9317,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,563683.000000000000000,125360.000000000000000,0.200000000000000,563683.000000000000000,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,125360.000000000000000,0.200000000000000
1666,1251.000000000000000,1640,7362,175216.000000000000000,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,38967.000000000000000,0.100000000000000,4623228.000000000000000,1028181.000000000000000,1.600000000000000,4623228.000000000000000,Laurentian-Acadian Northern Pine Forest,Conifer,Red Pine-White Pine Forest and Woodland,1028181.000000000000000,1.600000000000000
1667,65.000000000000000,1640,7239,175216.000000000000000,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,38967.000000000000000,0.100000000000000,3271491.000000000000000,727562.000000000000000,1.200000000000000,3271491.000000000000000,Laurentian-Acadian Northern Pine-(Oak) Forest,Conifer-Hardwood,Red Pine-White Pine Forest and Woodland,727562.000000000000000,1.200000000000000
1668,14634.000000000000000,1623,7908,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,684418.000000000000000,152211.000000000000000,0.200000000000000,684418.000000000000000,Eastern Cool Temperate Urban Herbaceous,Developed,Developed-Upland Herbaceous,152211.000000000000000,0.200000000000000
1669,155.000000000000000,1640,7906,175216.000000000000000,14920_41_50_51_52_63,Great Lakes Coastal Marsh Systems,Riparian,-9999,-9999,-9999,-9999,-9999,38967.000000000000000,0.100000000000000,659226.000000000000000,146608.000000000000000,0.200000000000000,659226.000000000000000,Eastern Cool Temperate Urban Evergreen Forest,Developed,Developed-Upland Evergreen Forest,146608.000000000000000,0.200000000000000
1670,30.000000000000000,1621,9111,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,15550.000000000000000,3458.000000000000000,0.000000000000000,15550.000000000000000,Laurentian Acidic Rocky Outcrop Woodland,Conifer,Jack Pine Forest,3458.000000000000000,0.000000000000000
1671,299701.000000000000000,1623,7481,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,38719682.000000000000000,8611050.000000000000000,13.699999999999999,38719682.000000000000000,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Atlantic Swamp Forests,8611050.000000000000000,13.699999999999999
1672,29854.000000000000000,1614,9317,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,563683.000000000000000,125360.000000000000000,0.200000000000000,563683.000000000000000,Northern & Central Ruderal Shrubland,Exotic Tree-Shrub,Introduced Upland Vegetation-Shrub,125360.000000000000000,0.200000000000000
1673,4764.000000000000000,1625,9111,4906393.000000000000000,13660_51_63_64_65_66,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,482,998,289,153,III-B,1091156.000000000000000,1.700000000000000,15550.000000000000000,3458.000000000000000,0.000000000000000,15550.000000000000000,Laurentian Acidic Rocky Outcrop Woodland,Conifer,Jack Pine Forest,3458.000000000000000,0.000000000000000
1674,33572.000000000000000,1623,7906,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,659226.000000000000000,146608.000000000000000,0.200000000000000,659226.000000000000000,Eastern Cool Temperate Urban Evergreen Forest,Developed,Developed-Upland Evergreen Forest,146608.000000000000000,0.200000000000000
1675,232256.000000000000000,1637,7302,6245192.000000000000000,14770_40_41_50_51,Boreal Acidic Peatland Systems,Riparian,716,-9999,123,105,III-B,1388897.000000000000000,2.200000000000000,70287407.000000000000000,15631543.000000000000000,24.899999999999999,70287407.000000000000000,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Yellow Birch-Sugar Maple Forest,15631543.000000000000000,24.899999999999999
1676,40693.000000000000000,1623,7296,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,1480081.000000000000000,329162.000000000000000,0.500000000000000,1480081.000000000000000,Developed-Low Intensity,Developed-Low Intensity,Developed-Low Intensity,329162.000000000000000,0.500000000000000
1677,25322.000000000000000,1623,7905,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,1134481.000000000000000,252303.000000000000000,0.400000000000000,1134481.000000000000000,Eastern Cool Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest,252303.000000000000000,0.400000000000000
1678,220.000000000000000,1623,7909,5429431.000000000000000,13651_51,Boreal White Spruce-Fir-Hardwood Forest-Inland,Conifer,490,524,-9999,253,V-A,1207476.000000000000000,1.900000000000000,19847.000000000000000,4414.000000000000000,0.000000000000000,19847.000000000000000,Eastern Cool Temperate Urban Shrubland,Developed,Developed-Upland Shrubland,4414.000000000000000,0.000000000000000
1679,65.000000000000000,1599,9114,438262.000000000000000,13940_39_40_41,North-Central Interior Oak Savanna,Hardwood,550,165,5,5,I-A,97467.000000000000000,0.200000000000000,336062.000000000000000,74738.000000000000000,0.100000000000000,336062.000000000000000,Laurentian-Acadian Alkaline Fen,Riparian,Inland Marshes and Prairies,74738.000000000000000,0.100000000000000
1680,38822.000000000000000,1621,9112,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,9752844.000000000000000,2168980.000000000000000,3.500000000000000,9752844.000000000000000,Laurentian Jack Pine-Red Pine Forest,Conifer,Jack Pine Forest,2168980.000000000000000,3.500000000000000
1681,16519.000000000000000,1621,7299,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,8686208.000000000000000,1931766.000000000000000,3.100000000000000,8686208.000000000000000,Developed-Roads,Developed-Roads,Developed-Roads,1931766.000000000000000,3.100000000000000
1682,141893.000000000000000,1614,7481,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,38719682.000000000000000,8611050.000000000000000,13.699999999999999,38719682.000000000000000,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Atlantic Swamp Forests,8611050.000000000000000,13.699999999999999
1683,15140.000000000000000,1621,7481,275142.000000000000000,13442_51,Boreal Jack Pine-Black Spruce Forest-Spruce-Fir,Conifer,112,-9999,-9999,112,IV-B,61190.000000000000000,0.100000000000000,38719682.000000000000000,8611050.000000000000000,13.699999999999999,38719682.000000000000000,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,Atlantic Swamp Forests,8611050.000000000000000,13.699999999999999
1684,22282.000000000000000,1624,9312,3289105.000000000000000,13652_51,Boreal White Spruce-Fir-Hardwood Forest-Coastal,Conifer,872,1306,-9999,523,V-B,731479.000000000000000,1.200000000000000,3690556.000000000000000,820760.000000000000000,1.300000000000000,3690556.000000000000000,Northeastern North American Temperate Forest Plantation,Conifer,Managed Tree Plantation,820760.000000000000000,1.300000000000000
1685,9541.000000000000000,1612,7302,143284.000000000000000,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,II-C,31866.000000000000000,0.100000000000000,70287407.000000000000000,15631543.000000000000000,24.899999999999999,70287407.000000000000000,Laurentian-Acadian Northern Hardwoods Forest,Hardwood,Yellow Birch-Sugar Maple Forest,15631543.000000000000000,24.899999999999999
1686,645664.000000000000000,1625,7301,4906393.000000000000000,13660_51_63_64_65_66,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,482,998,289,153,III-B,1091156.000000000000000,1.700000000000000,15695115.000000000000000,3490510.000000000000000,5.600000000000000,15695115.000000000000000,Laurentian-Acadian Sub-boreal Aspen-Birch Forest,Hardwood,Aspen-Birch Forest,3490510.000000000000000,5.600000000000000
1687,654799.000000000000000,1614,7977,23476895.000000000000000,13022_41_50_51,Laurentian-Acadian Northern Hardwoods Forest-Hemlock,Hardwood,2040,-9999,-9999,2040,V-B,5221136.000000000000000,8.300000000000001,9834796.000000000000000,2187206.000000000000000,3.500000000000000,9834796.000000000000000,Eastern Cool Temperate Pasture and Hayland,Agricultural,Agricultural-Pasture and Hayland,2187206.000000000000000,3.500000000000000
1688,61765.000000000000000,1625,9312,4906393.000000000000000,13660_51_63_64_65_66,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,482,998,289,153,III-B,1091156.000000000000000,1.700000000000000,3690556.000000000000000,820760.000000000000000,1.300000000000000,3690556.000000000000000,Northeastern North American Temperate Forest Plantation,Conifer,Managed Tree Plantation,820760.000000000000000,1.300000000000000
1689,10236.000000000000000,1639,7905,16158678.000000000000000,14810_41_50_51_63,Laurentian-Acadian Alkaline Conifer-Hardwood Swamp,Riparian,989,-9999,-9999,989,V-B,3593603.000000000000000,5.700000000000000,1134481.000000000000000,252303.000000000000000,0.400000000000000,1134481.000000000000000,Eastern Cool Temperate Urban Deciduous Forest,Developed,Developed-Upland Deciduous Forest,252303.000000000000000,0.400000000000000
1690,350859.000000000000000,1625,7366,4906393.000000000000000,13660_51_63_64_65_66,Laurentian-Acadian Pine-Hemlock-Hardwood Forest,Hardwood-Conifer,482,998,289,153,III-B,1091156.000000000000000,1.700000000000000,3509499.000000000000000,780494.000000000000000,1.200000000000000,3509499.000000000000000,Laurentian-Acadian Pine-Hemlock Forest,Conifer,Pine-Hemlock-Hardwood Forest,780494.000000000000000,1.200000000000000
1691,2103.000000000000000,1606,9318,86321.000000000000000,14710_41_50,Central Interior and Appalachian Floodplain Systems,Riparian,-9999,432,67,58,III-A,19197.000000000000000,0.000000000000000,398555.000000000000000,88636.000000000000000,0.100000000000000,398555.000000000000000,Northern & Central Ruderal Wet Meadow & Marsh,Riparian,Introduced Herbaceous Wetland Vegetation,88636.000000000000000,0.100000000000000
1692,124.000000000000000,1612,9112,143284.000000000000000,14930_41_42_44_50,Central Interior and Appalachian Shrub-Herbaceous Wetland Systems,Riparian,17,-9999,-9999,17,II-C,31866.000000000000000,0.100000000000000,9752844.000000000000000,2168980.000000000000000,3.500000000000000,9752844.000000000000000,Laurentian Jack Pine-Red Pine Forest,Conifer,Jack Pine Forest,2168980.000000000000000,3.500000000000000
